run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,1,2455.966054842982,4930.918917250005,4930.918917250005,16,32,4295,425,425,425,1268.0,425.0,False,False,False,,,,4295,,,1025,2293,1268,953,871,0,909,411,0,909,421,0,200.90234375
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,2,2433.87567915197,7364.820250360994,7364.820250360994,16,48,4243,373,373,373,1257.0,373.0,False,False,False,,,,4243,,,1085,2342,1257,942,869,0,854,408,0,854,419,0,201.92578125
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,3,2436.313672077027,9801.148274381005,9801.148274381005,16,64,4847,977,977,977,1130.0,977.0,False,False,False,,,,4243,,,1145,2275,1130,932,873,0,803,411,0,803,419,0,202.18359375
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,4,2445.630809733004,12246.798342950002,12246.798342950002,16,80,4847,977,977,977,1130.0,977.0,False,False,False,,,,4243,,,1145,2275,1130,932,873,0,803,411,0,803,419,0,202.44140625
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,5,2451.956577962963,14698.771000782028,14698.771000782028,16,96,4847,977,977,977,1130.0,977.0,False,False,False,,,,4243,,,1145,2275,1130,932,873,0,803,411,0,803,419,0,202.44140625
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,6,2434.447050985007,17133.232757879014,17133.232757879014,16,112,4332,462,462,462,1108.0,462.0,False,False,False,,,,4243,,,1265,2373,1108,920,876,0,710,409,0,710,422,0,202.69921875
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,7,2418.3645542050363,19551.612147559994,19551.612147559994,16,128,4253,383,383,383,941.0,383.0,False,False,False,,,,4243,,,1325,2266,941,914,875,0,667,407,0,667,421,0,202.95703125
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,8,2435.4704465559917,21987.098797935003,21987.098797935003,16,144,4253,383,383,383,941.0,383.0,False,False,False,,,,4243,,,1325,2266,941,914,875,0,667,407,0,667,421,0,203.21484375
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,9,2449.543283918989,24436.656990682008,24436.656990682008,16,160,4253,383,383,383,941.0,383.0,False,False,False,,,,4243,,,1325,2266,941,914,875,0,667,407,0,667,421,0,203.21484375
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,10,2436.234602370998,26872.906891561986,26872.906891561986,16,176,5032,1162,1162,1162,865.0,1162.0,False,False,False,,,,4243,,,1505,2370,865,908,875,0,554,408,0,555,420,0,203.47265625
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,11,2443.616163516999,29316.538717746036,29316.538717746036,16,192,4598,728,728,728,812.0,728.0,False,False,False,,,,4243,,,1565,2377,812,908,874,0,525,409,0,529,420,0,203.73046875
AM500__ratio0.90__seed1004__proposed,AM500,500T,4300,0.9,3870,1004,proposed,12037164,12037076,13,1,0,False,,12,2412.0498870870215,31728.60484631703,31728.60484631703,16,208,3850,0,-20,0,627.0,0.0,True,False,False,12,,,3850,,,1565,2192,627,908,873,0,525,409,0,529,419,0,203.73046875
