run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,1,1210.8330770810135,2447.1575851700036,2447.1575851700036,16,32,2392,232,232,232,770.0,232.0,False,False,False,,,,2392,,,572,1110,538,508,345,0,572,804,232,512,400,0,127.328125
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,2,1213.187149238016,3660.414649232989,3660.414649232989,16,48,2394,234,234,234,702.0,234.0,False,False,False,,,,2392,,,606,1116,510,478,345,0,606,798,192,491,399,0,127.8359375
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,3,1242.7996634879964,4903.2270125320065,4903.2270125320065,16,64,2431,271,271,271,663.0,271.0,False,False,False,,,,2392,,,642,1149,507,451,345,0,642,798,156,474,400,0,127.8359375
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,4,1241.0607114679879,6144.3031621709815,6144.3031621709815,16,80,2139,0,-21,0,586.0,0.0,True,False,False,4,,,2139,,,681,1151,470,431,344,0,681,797,116,461,401,0,128.09375
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,5,1242.8829468869953,7387.197628233,7387.197628233,16,96,2182,22,22,22,497.0,22.0,False,False,False,4,,,2139,,,722,1145,423,415,346,0,722,796,74,451,401,0,128.3515625
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,6,1247.5965733030462,8634.807812935964,8634.807812935964,16,112,2631,471,471,471,422.0,471.0,False,False,False,4,,,2139,,,765,1146,381,402,347,0,756,797,41,443,399,0,128.3515625
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,7,1254.1296552250278,9888.948184498004,9888.948184498004,16,128,2199,39,39,39,297.0,39.0,False,False,False,4,,,2139,,,811,1087,276,393,346,0,779,800,21,437,399,0,128.609375
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,8,1258.2648240600247,11147.222202620993,11147.222202620993,16,144,2146,0,-14,0,258.0,0.0,True,False,False,4,,,2139,,,860,1113,253,385,347,0,794,799,5,431,400,0,128.8671875
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,9,1204.8832524470054,12352.11500917899,12352.11500917899,16,160,2668,508,508,508,224.0,508.0,False,False,False,4,,,2139,,,912,1136,224,379,346,0,804,798,0,425,399,0,128.8671875
AM250__ratio0.80__seed1009__proposed,AM250,250T,2700,0.8,2160,1009,proposed,12037087,12036995,68,1,0,False,,10,1203.0673567199847,13555.191916659998,13555.191916659998,16,176,2381,221,221,221,134.0,221.0,False,False,False,4,,,2139,,,967,1101,134,372,346,0,809,796,0,419,402,0,129.125
