run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,1,2493.5731658912264,5013.268104576971,5013.268104576971,16,32,4295,425,425,425,1244.0,425.0,False,False,False,,,,4295,,,1025,2269,1244,952,870,0,909,409,0,909,420,0,200.51953125
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,2,2457.33515652176,7470.655629904009,7470.655629904009,16,48,4297,427,427,427,1230.0,427.0,False,False,False,,,,4295,,,1085,2315,1230,942,874,0,854,413,0,854,420,0,201.96875
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,3,2418.399708081968,9889.069044141099,9889.069044141099,16,64,5336,1466,1466,1466,1224.0,1466.0,False,False,False,,,,4295,,,1085,2309,1224,942,871,0,854,408,0,854,420,0,201.96875
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,4,2457.9503236282617,12347.036088923924,12347.036088923924,16,80,4514,644,644,644,1193.0,644.0,False,False,False,,,,4295,,,1145,2338,1193,935,873,0,803,410,0,803,421,0,202.2265625
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,5,2440.1453454457223,14787.196854813024,14787.196854813024,16,96,4368,498,498,498,1116.0,498.0,False,False,False,,,,4295,,,1205,2321,1116,927,875,0,755,411,0,755,420,0,202.484375
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,6,2469.428600423038,17256.63958162209,17256.63958162209,16,112,4368,498,498,498,1116.0,498.0,False,False,False,,,,4295,,,1205,2321,1116,927,875,0,755,411,0,755,420,0,202.484375
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,7,2437.884142574854,19694.537931756116,19694.537931756116,16,128,4689,819,819,819,963.0,819.0,False,False,False,,,,4295,,,1325,2288,963,915,878,0,667,409,0,667,420,0,202.7421875
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,8,2526.540545993019,22221.09533469705,22221.09533469705,16,144,4689,819,819,819,963.0,819.0,False,False,False,,,,4295,,,1325,2288,963,915,878,0,667,409,0,667,420,0,203.0
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,9,2547.8699803119525,24768.98040720215,24768.98040720215,16,160,4546,676,676,676,901.0,676.0,False,False,False,,,,4295,,,1445,2346,901,909,875,0,589,409,0,589,420,0,203.2578125
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,10,2526.4341445011087,27295.429694819264,27295.429694819264,16,176,4709,839,839,839,895.0,839.0,False,False,False,,,,4295,,,1505,2400,895,909,869,0,554,411,0,555,419,0,203.515625
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,11,2427.2413901994005,29722.686699654907,29722.686699654907,16,192,4041,171,171,171,856.0,171.0,False,False,False,,,,4041,,,1565,2421,856,909,875,0,525,410,0,529,419,0,203.515625
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,12,2426.7679196200334,32149.471880089026,32149.471880089026,16,208,4693,823,823,823,732.0,823.0,False,False,False,,,,4041,,,1565,2297,732,909,871,0,525,409,0,528,420,0,203.7734375
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,13,2460.9402819452807,34610.42794589605,34610.42794589605,16,224,4672,802,802,802,727.0,802.0,False,False,False,,,,4041,,,1685,2412,727,909,875,0,485,409,0,492,420,0,203.7734375
AM500__ratio0.90__seed1007__proposed,AM500,500T,4300,0.9,3870,1007,proposed,12037167,12037076,16,1,0,False,,14,2462.734550707042,37073.178505980875,37073.178505980875,16,240,4623,753,753,753,603.0,753.0,False,False,False,,,,4041,,,1745,2348,603,909,871,0,472,412,0,479,420,0,204.03125
