run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,1,1302.513775681029,2742.3535383060225,2742.3535383060225,16,32,2454,0,-146,0,1546.0,0.0,True,False,False,1,,,2454,,,689,1989,1300,611,129,0,611,243,0,689,935,246,117.09375
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,2,1301.0076840030379,4043.393327058002,4043.393327058002,16,48,2513,0,-87,0,1461.0,0.0,True,False,False,1,,,2454,,,730,1985,1255,574,129,0,574,243,0,730,936,206,117.125
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,3,1308.0211084320326,5351.421644700051,5351.421644700051,16,64,2441,0,-159,0,1378.0,0.0,True,False,False,1,,,2441,,,774,1988,1214,540,129,0,540,243,0,774,938,164,117.125
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,4,1297.770844417042,6649.202217453043,6649.202217453043,16,80,2311,0,-289,0,1279.0,0.0,True,False,False,1,,,2311,,,820,1982,1162,508,129,0,508,243,0,820,937,117,117.37109375
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,5,1290.888407774968,7940.10061590001,7940.10061590001,16,96,2586,0,-14,0,1187.0,0.0,True,False,False,1,,,2311,,,869,1987,1118,478,129,0,478,245,0,869,938,69,117.62890625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,6,1265.1645044879988,9205.271957780002,9205.271957780002,16,112,2481,0,-119,0,1101.0,0.0,True,False,False,1,,,2311,,,921,1981,1060,449,129,0,449,243,0,901,942,41,117.62890625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,7,1274.422089680971,10479.702521649015,10479.702521649015,16,128,2370,0,-230,0,1023.0,0.0,True,False,False,1,,,2311,,,976,1984,1008,422,129,0,422,243,0,923,938,15,117.88671875
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,8,1257.086286256963,11736.797676504008,11736.797676504008,16,144,2366,0,-234,0,948.0,0.0,True,False,False,1,,,2311,,,1035,1983,948,397,129,0,397,244,0,940,939,0,118.14453125
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,9,1264.0089876010315,13000.812638267002,13000.812638267002,16,160,2344,0,-256,0,892.0,0.0,True,False,False,1,,,2311,,,1095,1987,892,373,129,0,373,243,0,945,943,0,118.40234375
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,10,1263.4706331220223,14264.289623991004,14264.289623991004,16,176,2412,0,-188,0,827.0,0.0,True,False,False,1,,,2311,,,1155,1982,827,351,129,0,351,243,0,950,942,0,118.40234375
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,11,1278.7723209460382,15543.068519943045,15543.068519943045,16,192,2473,0,-127,0,769.0,0.0,True,False,False,1,,,2311,,,1215,1984,769,330,129,0,330,243,0,962,941,0,118.66015625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,12,1262.0319599080249,16805.11104124604,16805.11104124604,16,208,2418,0,-182,0,705.0,0.0,True,False,False,1,,,2311,,,1275,1980,705,310,129,0,313,243,0,968,940,0,118.66015625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,13,1269.089782622992,18074.213231535046,18074.213231535046,16,224,2322,0,-278,0,648.0,0.0,True,False,False,1,,,2311,,,1335,1983,648,291,129,0,300,244,0,969,943,0,118.91796875
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,14,1250.7180070840404,19324.940552008047,19324.940552008047,16,240,2374,0,-226,0,592.0,0.0,True,False,False,1,,,2311,,,1395,1987,592,274,129,0,290,243,0,974,936,0,119.17578125
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,15,1250.4705421139952,20575.420401949028,20575.420401949028,16,256,2492,0,-108,0,529.0,0.0,True,False,False,1,,,2311,,,1455,1984,529,258,129,0,281,244,0,974,937,0,119.43359375
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,16,1253.869933852984,21829.297852171003,21829.297852171003,16,272,2348,0,-252,0,471.0,0.0,True,False,False,1,,,2311,,,1515,1986,471,243,129,0,276,243,0,974,938,0,119.43359375
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,17,1257.7042768449755,23087.010136133,23087.010136133,16,288,2585,0,-15,0,410.0,0.0,True,False,False,1,,,2311,,,1575,1985,410,228,129,0,269,243,0,974,939,0,119.69140625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,18,1242.5381951190066,24329.556249137037,24329.556249137037,16,304,2607,7,7,7,349.0,7.0,False,False,False,1,,,2311,,,1635,1984,349,214,129,0,263,243,0,974,937,0,119.94921875
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,19,1257.5043603980448,25587.069124564005,25587.069124564005,16,320,2661,61,61,61,290.0,61.0,False,False,False,1,,,2311,,,1695,1985,290,201,129,0,257,243,0,978,939,0,119.94921875
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,20,1400.5150420080172,26987.596001218015,26987.596001218015,16,336,2338,0,-262,0,229.0,0.0,True,False,False,1,,,2311,,,1755,1984,229,189,129,0,253,243,0,978,938,0,123.625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,21,1389.7231017670128,28377.332090463024,28377.332090463024,16,352,2542,0,-58,0,171.0,0.0,True,False,False,1,,,2311,,,1815,1986,171,178,129,0,252,243,0,972,938,0,123.87890625
AM100__ratio1.00__seed1007__proposed,AM100,100T,2600,1.0,2600,1007,proposed,12037002,12036995,6,1,0,False,,22,1378.975916023017,29756.322778337053,29756.322778337053,16,368,2608,8,8,8,108.0,8.0,False,False,False,1,,,2311,,,1875,1983,108,168,129,0,252,243,0,974,941,0,123.87890625
