run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,1,2560.1590073349653,5163.985581722984,5163.985581722984,16,32,5415,1975,1975,1975,1450.0,1975.0,False,False,False,,,,5415,,,912,2362,1450,873,867,0,808,411,0,808,419,0,200.65234375
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,2,2449.966803321964,7613.973476690997,7613.973476690997,16,48,4159,719,719,719,1305.0,719.0,False,False,False,,,,4159,,,967,2272,1305,879,874,0,760,410,0,760,420,0,202.04296875
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,3,2477.4307293349993,10091.41775419499,10091.41775419499,16,64,4293,853,853,853,1267.0,853.0,False,False,False,,,,4159,,,1025,2292,1267,889,872,0,714,410,0,714,421,0,202.30078125
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,4,2471.878119831963,12563.313434364973,12563.313434364973,16,80,4293,853,853,853,1267.0,853.0,False,False,False,,,,4159,,,1025,2292,1267,889,872,0,714,410,0,714,421,0,202.30078125
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,5,2459.089792254963,15022.41868212499,15022.41868212499,16,96,4691,1251,1251,1251,1245.0,1251.0,False,False,False,,,,4159,,,1085,2330,1245,891,868,0,671,409,0,671,419,0,202.55859375
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,6,2491.2176722369622,17513.65103516198,17513.65103516198,16,112,4058,618,618,618,1163.0,618.0,False,False,False,,,,4058,,,1145,2308,1163,901,874,0,631,411,0,631,419,0,202.55859375
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,7,2441.9477935660398,19955.613371277985,19955.613371277985,16,128,4058,618,618,618,1163.0,618.0,False,False,False,,,,4058,,,1145,2308,1163,901,874,0,631,411,0,631,419,0,202.81640625
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,8,2462.087061260012,22417.716581889952,22417.716581889952,16,144,4675,1235,1235,1235,1089.0,1235.0,False,False,False,,,,4058,,,1265,2354,1089,901,871,0,557,410,0,558,419,0,203.07421875
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,9,2466.5161064090207,24884.24770904699,24884.24770904699,16,160,4675,1235,1235,1235,1089.0,1235.0,False,False,False,,,,4058,,,1265,2354,1089,901,871,0,557,410,0,558,419,0,203.33203125
AM500__ratio0.80__seed1009__proposed,AM500,500T,4300,0.8,3440,1009,proposed,12037179,12037076,28,1,0,False,,10,2445.3675016479683,27329.630058255978,27329.630058255978,16,176,4610,1170,1170,1170,1021.0,1170.0,False,False,False,,,,4058,,,1325,2346,1021,901,872,0,528,409,0,531,421,0,203.33203125
