run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,1,2426.0057688719826,4847.2002594770165,4847.2002594770165,16,32,5073,1203,1203,1203,1234.0,1203.0,False,False,False,,,,5073,,,1025,2259,1234,953,870,0,909,410,0,909,421,0,200.67578125
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,2,2446.7741266429657,7293.995830848056,7293.995830848056,16,48,5073,1203,1203,1203,1234.0,1203.0,False,False,False,,,,5073,,,1025,2259,1234,953,870,0,909,410,0,909,421,0,201.87109375
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,3,2448.7039679090376,9742.71349208604,9742.71349208604,16,64,4332,462,462,462,1223.0,462.0,False,False,False,,,,4332,,,1145,2368,1223,934,872,0,803,410,0,803,422,0,202.12109375
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,4,2426.934824748023,12169.665886194038,12169.665886194038,16,80,4360,490,490,490,1106.0,490.0,False,False,False,,,,4332,,,1205,2311,1106,927,874,0,755,409,0,755,421,0,202.37890625
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,5,2417.3712168899947,14587.05306688603,14587.05306688603,16,96,4033,163,163,163,1099.0,163.0,False,False,False,,,,4033,,,1265,2364,1099,921,867,0,710,409,0,710,421,0,202.63671875
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,6,2459.3311755199684,17046.39880008105,17046.39880008105,16,112,4338,468,468,468,1088.0,468.0,False,False,False,,,,4033,,,1325,2413,1088,915,874,0,667,409,0,667,420,0,202.63671875
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,7,2469.3154638370033,19515.72910049901,19515.72910049901,16,128,5317,1447,1447,1447,983.0,1447.0,False,False,False,,,,4033,,,1325,2308,983,915,872,0,667,408,0,667,419,0,202.89453125
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,8,2436.656746505003,21952.402490118053,21952.402490118053,16,144,4307,437,437,437,920.0,437.0,False,False,False,,,,4033,,,1445,2365,920,915,868,0,589,412,0,589,420,0,203.15234375
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,9,2478.4576351300348,24430.874831639056,24430.874831639056,16,160,4787,917,917,917,801.0,917.0,False,False,False,,,,4033,,,1505,2306,801,909,876,0,554,411,0,555,419,0,203.15234375
AM500__ratio0.90__seed1005__proposed,AM500,500T,4300,0.9,3870,1005,proposed,12037165,12037076,14,1,0,False,,10,2471.1006438329932,26901.99055875902,26901.99055875902,16,176,4787,917,917,917,801.0,917.0,False,False,False,,,,4033,,,1505,2306,801,909,876,0,554,411,0,555,419,0,203.41015625
