run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,1,2413.9808276649565,4869.02208986925,4869.02208986925,16,32,4272,0,-28,0,1193.0,0.0,True,False,False,1,,,4272,,,1075,2268,1193,1075,871,0,1075,412,0,1075,420,0,200.59765625
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,2,2452.886134184897,7321.931535838172,7321.931535838172,16,48,4230,0,-70,0,1131.0,0.0,True,False,False,1,,,4230,,,1135,2266,1131,1037,873,0,1015,410,0,1015,419,0,201.79296875
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,3,2423.291387135163,9745.237976911943,9745.237976911943,16,64,4589,289,289,289,1099.0,289.0,False,False,False,1,,,4230,,,1255,2354,1099,984,874,0,898,409,0,898,419,0,202.30859375
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,4,2428.873557614628,12174.130319166929,12174.130319166929,16,80,4589,289,289,289,1099.0,289.0,False,False,False,1,,,4230,,,1255,2354,1099,984,874,0,898,409,0,898,419,0,202.30859375
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,5,2459.4956440748647,14633.643567276187,14633.643567276187,16,96,4011,0,-289,0,974.0,0.0,True,False,False,1,,,4011,,,1375,2349,974,952,869,0,793,409,0,793,421,0,202.56640625
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,6,2444.8985720179044,17078.55808332283,17078.55808332283,16,112,3824,0,-476,0,860.0,0.0,True,False,False,1,,,3824,,,1435,2295,860,941,866,0,745,410,0,745,420,0,202.56640625
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,7,2436.862776895985,19515.43701405218,19515.43701405218,16,128,4327,27,27,27,848.0,27.0,False,False,False,1,,,3824,,,1495,2343,848,931,871,0,700,409,0,700,419,0,202.82421875
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,8,2433.6577755361795,21949.112532366067,21949.112532366067,16,144,5188,888,888,888,811.0,888.0,False,False,False,1,,,3824,,,1555,2366,811,925,868,0,658,408,0,658,419,0,203.08203125
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,9,2450.007750133984,24399.13643485587,24399.13643485587,16,160,4482,182,182,182,669.0,182.0,False,False,False,1,,,3824,,,1615,2284,669,919,872,0,619,410,0,619,419,0,203.08203125
AM500__ratio1.00__seed1005__proposed,AM500,500T,4300,1.0,4300,1005,proposed,12037155,12037076,4,1,0,False,,10,2465.9927402636968,26865.145701532252,26865.145701532252,16,176,4482,182,182,182,669.0,182.0,False,False,False,1,,,3824,,,1615,2284,669,919,872,0,619,410,0,619,419,0,203.33984375
