run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,1,1369.5481695469934,2797.3146373879863,2797.3146373879863,16,32,2468,388,388,388,1823.0,388.0,False,False,False,,,,2468,,,551,1988,1437,489,129,0,489,243,0,551,937,386,117.09375
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,2,1438.7212624949752,4236.066475355008,4236.066475355008,16,48,2667,587,587,587,1759.0,587.0,False,False,False,,,,2468,,,584,1990,1406,460,129,0,460,243,0,584,937,353,117.125
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,3,1424.6415781279793,5660.7173232000205,5660.7173232000205,16,64,2606,526,526,526,1695.0,526.0,False,False,False,,,,2468,,,619,1989,1370,432,129,0,432,243,0,619,944,325,117.125
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,4,1429.7117356330273,7090.439331752015,7090.439331752015,16,80,2387,307,307,307,1610.0,307.0,False,False,False,,,,2387,,,656,1981,1325,406,129,0,406,243,0,656,941,285,117.37109375
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,5,1419.6419419629965,8510.093117626035,8510.093117626035,16,96,2444,364,364,364,1530.0,364.0,False,False,False,,,,2387,,,695,1986,1291,382,129,0,382,243,0,695,934,239,117.62890625
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,6,1405.93508568604,9916.037284207996,9916.037284207996,16,112,2348,268,268,268,1451.0,268.0,False,False,False,,,,2348,,,737,1989,1252,359,129,0,359,243,0,737,936,199,117.88671875
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,7,1382.9919471379835,11299.037415939034,11299.037415939034,16,128,2710,630,630,630,1369.0,630.0,False,False,False,,,,2348,,,781,1992,1211,337,129,0,337,244,0,781,939,158,117.88671875
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,8,1322.2204098040238,12621.263570093026,12621.263570093026,16,144,2641,561,561,561,1271.0,561.0,False,False,False,,,,2348,,,828,1993,1165,317,129,0,318,243,0,828,934,106,118.14453125
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,9,1343.086707238981,13964.356009052019,13964.356009052019,16,160,2503,423,423,423,1174.0,423.0,False,False,False,,,,2348,,,878,1988,1110,298,129,0,303,243,0,873,937,64,118.40234375
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,10,1330.7122821200173,15295.074540800997,15295.074540800997,16,176,2369,289,289,289,1090.0,289.0,False,False,False,,,,2348,,,931,1984,1053,280,129,0,292,243,0,903,940,37,118.40234375
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,11,1381.500534048013,16676.586700052023,16676.586700052023,16,192,2525,445,445,445,1016.0,445.0,False,False,False,,,,2348,,,987,1989,1002,263,129,0,283,243,0,923,937,14,118.66015625
AM100__ratio0.80__seed1007__proposed,AM100,100T,2600,0.8,2080,1007,proposed,12037022,12036995,26,1,0,False,,12,1371.4592558030272,18048.057972141018,18048.057972141018,16,208,2442,362,362,362,944.0,362.0,False,False,False,,,,2348,,,1046,1984,938,247,129,0,276,243,0,937,943,6,118.91796875
