run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,1,1235.091811852064,2520.5388807719573,2520.5388807719573,16,32,2431,271,271,271,782.0,271.0,False,False,False,,,,2431,,,572,1128,556,508,348,0,572,798,226,512,401,0,127.46875
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,2,1196.987886485178,3717.5662025427446,3717.5662025427446,16,48,2202,42,42,42,712.0,42.0,False,False,False,,,,2202,,,606,1127,521,478,347,0,606,797,191,491,399,0,127.984375
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,3,1191.1960709402338,4908.770850303117,4908.770850303117,16,64,2603,443,443,443,646.0,443.0,False,False,False,,,,2202,,,642,1126,484,452,344,0,642,804,162,473,399,0,127.984375
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,4,1200.6791194602847,6109.468799313996,6109.468799313996,16,80,2939,779,779,779,599.0,779.0,False,False,False,,,,2202,,,681,1164,483,431,347,0,681,797,116,461,400,0,128.2421875
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,5,1195.5113318548538,7304.99280301109,7304.99280301109,16,96,2464,304,304,304,503.0,304.0,False,False,False,,,,2202,,,722,1147,425,414,348,0,722,800,78,451,399,0,128.5
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,6,1200.5108501678333,8505.516516854987,8505.516516854987,16,112,2534,374,374,374,452.0,374.0,False,False,False,,,,2202,,,765,1171,406,402,347,0,756,802,46,443,401,0,128.5
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,7,1206.8366674520075,9712.364950519986,9712.364950519986,16,128,2416,256,256,256,388.0,256.0,False,False,False,,,,2202,,,811,1178,367,393,345,0,777,798,21,436,400,0,128.7578125
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,8,1198.9222327959724,10911.30071303295,10911.30071303295,16,144,2375,215,215,215,276.0,215.0,False,False,False,,,,2202,,,860,1131,271,385,346,0,795,800,5,430,400,0,129.015625
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,9,1200.501959328074,12111.81213184772,12111.81213184772,16,160,2526,366,366,366,214.0,366.0,False,False,False,,,,2202,,,912,1126,214,379,345,0,805,804,0,424,400,0,129.015625
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,10,1187.4794589136727,13299.301697432064,13299.301697432064,16,176,2201,41,41,41,157.0,41.0,False,False,False,,,,2201,,,967,1124,157,373,347,0,811,800,0,418,401,0,129.2734375
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,11,1198.2335450258106,14497.54524231702,14497.54524231702,16,192,2213,53,53,53,75.0,53.0,False,False,False,,,,2201,,,1025,1100,75,367,346,0,817,805,0,419,401,0,129.53125
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,12,1200.1672847308218,15697.723740519024,15697.723740519024,16,208,2794,634,634,634,65.0,634.0,False,False,False,,,,2201,,,1025,1090,65,367,348,0,817,795,0,418,399,0,129.53125
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,13,1203.9691399000585,16901.707982038148,16901.707982038148,16,224,3360,1200,1200,1200,44.0,1200.0,False,False,False,,,,2201,,,1105,1149,44,361,346,0,829,804,0,413,400,0,129.7890625
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,14,1191.1885012192652,18092.911254428793,18092.911254428793,16,240,2443,283,283,283,0.0,283.0,False,True,False,,14,,2201,,,1185,1149,0,356,347,0,829,808,0,413,399,0,130.046875
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,15,1194.3906123070046,19287.31464739004,19287.31464739004,16,256,2120,0,-40,0,0.0,0.0,True,True,True,15,14,15,2120,2120,15,1185,1164,0,359,347,0,835,805,0,413,400,0,130.59375
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,16,1207.4166963472962,20494.742548519745,20494.742548519745,16,272,2120,0,-40,0,0.0,0.0,True,True,True,15,14,15,2120,2120,15,1185,1164,0,359,347,0,835,805,0,413,400,0,130.8515625
AM250__ratio0.80__seed1002__proposed,AM250,250T,2700,0.8,2160,1002,proposed,12037057,12036995,61,1,0,False,,17,1201.1072791940533,21695.86088152416,21695.86088152416,16,288,2120,0,-40,0,0.0,0.0,True,True,True,15,14,15,2120,2120,15,1185,1164,0,359,347,0,835,805,0,413,400,0,130.8515625
