run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,1,2446.989641021937,4959.312051468063,4959.312051468063,16,32,4293,853,853,853,1303.0,853.0,False,False,False,,,,4293,,,912,2215,1303,872,872,0,808,411,0,808,420,0,200.671875
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,2,2429.4484396390617,7388.782499472145,7388.782499472145,16,48,4293,853,853,853,1303.0,853.0,False,False,False,,,,4293,,,912,2215,1303,872,872,0,808,411,0,808,420,0,202.015625
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,3,2429.823287677951,9818.61960826302,9818.61960826302,16,64,4293,853,853,853,1303.0,853.0,False,False,False,,,,4293,,,912,2215,1303,872,872,0,808,411,0,808,420,0,202.26953125
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,4,2425.0194111401215,12243.65751084406,12243.65751084406,16,80,4481,1041,1041,1041,1247.0,1041.0,False,False,False,,,,4293,,,1085,2332,1247,891,873,0,671,407,0,671,421,0,202.26953125
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,5,2454.2871039547026,14697.96065436909,14697.96065436909,16,96,4481,1041,1041,1041,1247.0,1041.0,False,False,False,,,,4293,,,1085,2332,1247,891,873,0,671,407,0,671,421,0,202.52734375
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,6,2446.924760054797,17144.900068552233,17144.900068552233,16,112,4779,1339,1339,1339,1241.0,1339.0,False,False,False,,,,4293,,,1205,2446,1241,897,871,0,593,409,0,593,420,0,202.52734375
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,7,2471.5517829363234,19616.466528149787,19616.466528149787,16,128,4100,660,660,660,1071.0,660.0,False,False,False,,,,4100,,,1265,2336,1071,902,870,0,557,409,0,558,419,0,202.78515625
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,8,2452.12757611461,22068.61043224018,22068.61043224018,16,144,4100,660,660,660,1071.0,660.0,False,False,False,,,,4100,,,1265,2336,1071,902,870,0,557,409,0,558,419,0,203.04296875
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,9,2449.166027460713,24517.79133998882,24517.79133998882,16,160,4100,660,660,660,1071.0,660.0,False,False,False,,,,4100,,,1265,2336,1071,902,870,0,557,409,0,558,419,0,203.04296875
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,10,2456.960914972704,26974.767575788777,26974.767575788777,16,176,4416,976,976,976,1008.0,976.0,False,False,False,,,,4100,,,1385,2393,1008,902,875,0,505,409,0,510,421,0,203.30078125
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,11,2452.4485494089313,29427.231582627166,29427.231582627166,16,192,4451,1011,1011,1011,826.0,1011.0,False,False,False,,,,4100,,,1445,2271,826,902,874,0,487,409,0,494,420,0,203.55859375
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,12,2440.500852680765,31867.74821080314,31867.74821080314,16,208,4451,1011,1011,1011,826.0,1011.0,False,False,False,,,,4100,,,1445,2271,826,902,874,0,487,409,0,494,420,0,203.81640625
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,13,2447.98838711204,34315.75233554887,34315.75233554887,16,224,4048,608,608,608,715.0,608.0,False,False,False,,,,4048,,,1565,2280,715,902,869,0,462,409,0,471,419,0,203.81640625
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,14,2458.7221305202693,36774.49030695623,36774.49030695623,16,240,4048,608,608,608,715.0,608.0,False,False,False,,,,4048,,,1565,2280,715,902,869,0,462,409,0,471,419,0,204.07421875
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,15,2458.270532773342,39232.776929262094,39232.776929262094,16,256,4401,961,961,961,633.0,961.0,False,False,False,,,,4048,,,1625,2258,633,902,872,0,453,410,0,463,420,0,204.33203125
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,16,2452.118929336313,41684.912187605165,41684.912187605165,16,272,4401,961,961,961,633.0,961.0,False,False,False,,,,4048,,,1625,2258,633,902,872,0,453,410,0,463,420,0,204.58984375
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,17,2465.8675843360834,44150.79629817,44150.79629817,16,288,4401,961,961,961,633.0,961.0,False,False,False,,,,4048,,,1625,2258,633,902,872,0,453,410,0,463,420,0,204.58984375
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,18,2460.586145405192,46611.39939227188,46611.39939227188,16,304,4320,880,880,880,550.0,880.0,False,False,False,,,,4048,,,1805,2355,550,908,871,0,435,408,0,445,419,0,204.84765625
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,19,2440.6725491681136,49052.08913572319,49052.08913572319,16,320,4528,1088,1088,1088,532.0,1088.0,False,False,False,,,,4048,,,1805,2337,532,902,879,0,435,409,0,445,420,0,205.10546875
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,20,2449.647637347225,51501.7544797319,51501.7544797319,16,336,4169,729,729,729,444.0,729.0,False,False,False,,,,4048,,,1865,2309,444,908,870,0,429,410,0,439,420,0,205.10546875
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,21,2453.6666338639334,53955.43858648697,53955.43858648697,16,352,4169,729,729,729,444.0,729.0,False,False,False,,,,4048,,,1865,2309,444,908,870,0,429,410,0,439,420,0,205.36328125
AM500__ratio0.80__seed1001__proposed,AM500,500T,4300,0.8,3440,1001,proposed,12037171,12037076,20,1,0,False,,22,2450.1703581209294,56405.627027453855,56405.627027453855,16,368,4092,652,652,652,387.0,652.0,False,False,False,,,,4048,,,1925,2312,387,908,871,0,429,411,0,439,419,0,205.71484375
