run_id,am_id,am_size,base_deadline,deadline_ratio,actual_deadline_value,seed,variant,slurm_job_id,slurm_array_job_id,slurm_array_task_id,attempt_count,interruption_count,resumed,resume_generation,generation,elapsed_generation_s,cumulative_runtime_s,attempt_runtime_s,evaluated_individuals_this_generation,total_evaluated_individuals,global_makespan,global_lateness,global_lateness_signed,global_lateness_clipped,fitness_vsum,fitness_lateness,deadline_feasible,partition_feasible,fully_feasible,first_deadline_feasible_generation,first_partition_feasible_generation,first_fully_feasible_generation,best_global_makespan_so_far,best_feasible_makespan_so_far,best_feasible_generation,P_FE_budget,P_FE_makespan,P_FE_violation,P_C1_budget,P_C1_makespan,P_C1_violation,P_C2_budget,P_C2_makespan,P_C2_violation,P_C3_budget,P_C3_makespan,P_C3_violation,peak_memory_mb
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,1,2448.5539493309334,5018.816494440194,5018.816494440194,16,32,4411,1401,1401,1401,1613.0,1401.0,False,False,False,,,,4411,,,797,2334,1537,797,873,76,707,409,0,707,419,0,200.609375
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,2,2429.4775794148445,7448.315740454942,7448.315740454942,16,48,4575,1565,1565,1565,1460.0,1565.0,False,False,False,,,,4411,,,845,2265,1420,831,871,40,665,409,0,665,420,0,201.640625
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,3,2501.934681474231,9950.265925894026,9950.265925894026,16,64,4575,1565,1565,1565,1460.0,1565.0,False,False,False,,,,4411,,,845,2265,1420,831,871,40,665,409,0,665,420,0,202.15625
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,4,2591.21732563572,12541.514935389161,12541.514935389161,16,80,4575,1565,1565,1565,1460.0,1565.0,False,False,False,,,,4411,,,845,2265,1420,831,871,40,665,409,0,665,420,0,202.15625
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,5,2621.965303348843,15163.501040774863,15163.501040774863,16,96,4781,1771,1771,1771,1256.0,1771.0,False,False,False,,,,4411,,,950,2202,1252,867,871,4,588,409,0,588,421,0,202.4140625
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,6,2565.5288974870928,17729.04690517299,17729.04690517299,16,112,4781,1771,1771,1771,1256.0,1771.0,False,False,False,,,,4411,,,950,2202,1252,867,871,4,588,409,0,588,421,0,202.671875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,7,2585.9703322080895,20315.033345268108,20315.033345268108,16,128,4781,1771,1771,1771,1256.0,1771.0,False,False,False,,,,4411,,,950,2202,1252,867,871,4,588,409,0,588,421,0,202.671875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,8,2616.62859275518,22931.679234119132,22931.679234119132,16,144,4494,1484,1484,1484,1167.0,1484.0,False,False,False,,,,4411,,,1067,2234,1167,883,872,0,524,409,0,528,420,0,202.9296875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,9,2529.4530531219207,25461.156675023027,25461.156675023027,16,160,4494,1484,1484,1484,1167.0,1484.0,False,False,False,,,,4411,,,1067,2234,1167,883,872,0,524,409,0,528,420,0,203.1875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,10,2605.3623766121455,28066.563210605178,28066.563210605178,16,176,4494,1484,1484,1484,1167.0,1484.0,False,False,False,,,,4411,,,1067,2234,1167,883,872,0,524,409,0,528,420,0,203.4453125
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,11,2608.8635669648647,30675.45224330295,30675.45224330295,16,192,4494,1484,1484,1484,1167.0,1484.0,False,False,False,,,,4411,,,1067,2234,1167,883,872,0,524,409,0,528,420,0,203.4453125
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,12,2610.38866703026,33285.872849561274,33285.872849561274,16,208,4252,1242,1242,1242,1101.0,1242.0,False,False,False,,,,4252,,,1307,2408,1101,901,872,0,461,408,0,469,422,0,203.703125
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,13,2608.327610615175,35894.21953761717,35894.21953761717,16,224,4654,1644,1644,1644,1083.0,1644.0,False,False,False,,,,4252,,,1367,2450,1083,901,869,0,453,409,0,462,420,0,203.9609375
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,14,2536.5348302558996,38430.78677305207,38430.78677305207,16,240,4131,1121,1121,1121,855.0,1121.0,False,False,False,,,,4131,,,1427,2282,855,901,869,0,446,410,0,456,420,0,203.9609375
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,15,2581.4016400361434,41012.213170304894,41012.213170304894,16,256,4433,1423,1423,1423,825.0,1423.0,False,False,False,,,,4131,,,1487,2312,825,907,878,0,440,410,0,450,419,0,204.21875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,16,2492.527165003121,43504.76908083027,43504.76908083027,16,272,3936,926,926,926,690.0,926.0,False,False,False,,,,3936,,,1547,2237,690,907,876,0,434,408,0,444,420,0,204.4765625
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,17,2576.500683734659,46081.28831116995,46081.28831116995,16,288,3936,926,926,926,690.0,926.0,False,False,False,,,,3936,,,1547,2237,690,907,876,0,434,408,0,444,420,0,204.4765625
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,18,2628.889808222186,48710.21170554124,48710.21170554124,16,304,3936,926,926,926,690.0,926.0,False,False,False,,,,3936,,,1547,2237,690,907,876,0,434,408,0,444,420,0,204.734375
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,19,2649.30737853935,51359.53846589895,51359.53846589895,16,320,4101,1091,1091,1091,674.0,1091.0,False,False,False,,,,3936,,,1607,2281,674,907,869,0,428,409,0,438,419,0,204.9921875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,20,2717.4810311263427,54077.04042910412,54077.04042910412,16,336,4101,1091,1091,1091,674.0,1091.0,False,False,False,,,,3936,,,1607,2281,674,907,869,0,428,409,0,438,419,0,204.9921875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,21,2624.598500702996,56701.65926551726,56701.65926551726,16,352,4101,1091,1091,1091,674.0,1091.0,False,False,False,,,,3936,,,1607,2281,674,907,869,0,428,409,0,438,419,0,205.25
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,22,2597.9648384093307,59299.6520061749,59299.6520061749,16,368,4430,1420,1420,1420,612.0,1420.0,False,False,False,,,,3936,,,1727,2339,612,907,872,0,428,412,0,438,420,0,205.5078125
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,23,2506.240303312894,61805.92063689092,61805.92063689092,16,384,4550,1540,1540,1540,591.0,1540.0,False,False,False,,,,3936,,,1787,2378,591,907,870,0,428,411,0,438,420,0,205.85546875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,24,2497.2402892988175,64303.18288978422,64303.18288978422,16,400,4664,1654,1654,1654,505.0,1654.0,False,False,False,,,,3936,,,1847,2352,505,907,872,0,428,408,0,438,419,0,205.85546875
AM500__ratio0.70__seed1003__proposed,AM500,500T,4300,0.7,3010,1003,proposed,12037191,12037076,32,1,0,False,,25,2497.3585453121923,66800.56503003696,66800.56503003696,16,416,4664,1654,1654,1654,505.0,1654.0,False,False,False,,,,3936,,,1847,2352,505,907,872,0,428,408,0,438,419,0,206.11328125
